,AC.PA,ALO.PA,ATO.PA,ACA.PA,BN.PA,DSY.PA,EDEN.PA,EDF.PA,ENGI.PA,ERF.PA,RMS.PA,KER.PA,LI.PA,OR.PA,MC.PA,ML.PA,ORA.PA,RI.PA,PUB.PA,RNO.PA,SAF.PA,SGO.PA,SAN.PA,SU.PA,GLE.PA,TEP.PA,HO.PA,TTE.PA,URW.PA,DG.PA,VIV.PA,WLN.PA
04/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228864520,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507821010,185747990,2648885500,265421600,221683410,295722290,417029570,561900210,1324534550,584795530,805214230,57201690,207841110,2385267580,98473220,591359440,1362567750,131926590
05/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228864520,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507821010,185747990,2648885500,265421600,221683410,295722290,417029570,561900210,1324534550,584795530,805214230,57201690,207841110,2395746830,98473220,591359440,1362567750,131926590
06/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228864520,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507821010,185747990,2648885500,265421600,221683410,295722290,417029570,561900210,1324534550,584795530,805214230,57201690,207841110,2395746830,98473220,591359440,1362567750,131926590
07/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228864520,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507821010,185747990,2648885500,265421600,221683410,295722290,417029570,561900210,1324534550,584795530,805214230,57201690,207841110,2395746830,98473220,591359440,1362567750,131926590
08/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228864520,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507821010,185747990,2648885500,265421600,221683410,295722290,417029570,561900210,1324534550,584795530,805214230,57201690,207841110,2395746830,98473220,591359440,1362567750,131926590
11/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,229663100,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507821010,185747990,2648885500,265421600,221683410,295722290,417029570,561900210,1307756590,584795530,805214230,57201690,207841110,2395746830,98473220,591359440,1362567750,131926590
12/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507821010,185747990,2648885500,265421600,222103760,295722290,417029570,561900210,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591679750,1362567750,131926590
13/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221965560,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,209405080,2395746830,98473220,591359440,1362567750,131926590
14/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
15/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
18/05/2015,233349150,309792510,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
19/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
20/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
21/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
22/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
25/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,561230410,507903350,185747990,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,805214230,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
26/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507903350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,207841110,2395746830,98473220,591359440,1362645260,131926590
27/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126277470,314356050,559714840,507903350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209296370,2395746830,98473220,591359440,1362645260,131926590
28/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507903350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209296370,2395746830,98473220,591359440,1362645260,131926590
29/05/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507903350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209296370,2395746830,98473220,591359440,1362645260,131926590
01/06/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507903350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209296370,2395746830,98473220,591359440,1362645260,131926590
02/06/2015,233349150,309803680,101525250,2576365720,643791990,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507903350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209296370,2395746830,98473220,591359440,1362645260,131926590
03/06/2015,233349150,309803680,101525250,2576365720,654113160,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507903350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209296370,2395746830,98473220,597083010,1362645260,131926590
04/06/2015,233444530,309803680,102094930,2576365720,654113160,255230680,228872070,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209296370,2395746830,98473220,597083010,1362645260,131926590
05/06/2015,233444530,309905670,102094930,2576365720,654113160,255645070,229694550,1860008420,2435284910,15233070,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1307756590,585007200,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
08/06/2015,233444530,309905670,102094930,2576365720,654113160,255645070,229694550,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1310656250,585007200,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
09/06/2015,233444530,309905670,102094930,2576365720,654113160,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,562250490,1310656250,585007200,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
10/06/2015,233444530,309905670,102094930,2576365720,654113160,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,566738530,1310656250,585007200,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
11/06/2015,233444530,309905670,102094930,2576365720,654113160,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,566738530,1310656250,585007200,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
12/06/2015,233444530,309905670,102094930,2576365720,654113160,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
15/06/2015,233820590,309905670,102094930,2576365720,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
16/06/2015,233444530,309905670,102094930,2576365720,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
17/06/2015,233444530,309905670,102094930,2576365720,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597083010,1362645260,131926590
18/06/2015,233444530,309905670,102094930,2576365720,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,221683410,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1362645260,131926590
19/06/2015,233444530,309905670,102094930,2576365720,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1362645260,131926590
22/06/2015,233444530,309905670,102094930,2576365720,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1362645260,131926590
23/06/2015,233444530,309905670,102094930,2638743900,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1362645260,131926590
24/06/2015,233444530,309905670,102094930,2638743900,654951170,255645070,230877380,1860008420,2435284910,15276540,105569410,126267570,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1362645260,131926590
25/06/2015,233444530,309905670,102094930,2638743900,654951170,255416380,230877380,1860008420,2435284910,15276540,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1363760740,131926590
26/06/2015,233444530,309905670,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15276540,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1363760740,131926590
29/06/2015,233444530,309905670,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15276540,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1363760740,131926590
30/06/2015,233444530,309905670,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15276540,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2395746830,98473220,597895080,1363760740,131926590
01/07/2015,233444530,309899140,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15276540,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222103760,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2414356450,98473220,597895080,1363760740,131926590
02/07/2015,233444530,309899140,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15276540,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,232078750,295722290,417029570,566738530,1310656250,585132870,806100040,57201690,209805270,2414356450,98473220,597895080,1363760740,131926590
03/07/2015,235271320,309920650,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15283270,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,232078750,295722290,417029570,573297730,1310656250,585132870,806100040,57201690,209805270,2414356450,98473220,597895080,1363760740,131926590
06/07/2015,235271320,309920650,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15283270,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222266850,295722290,417029570,573450810,1310656250,585132870,806100040,57201690,209805270,2414356450,98473220,597895080,1363760740,131926590
07/07/2015,235271320,309920650,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15283270,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222266850,295722290,417029570,573450810,1310656250,585132870,806100040,57201690,209805270,2414356450,98589100,597895080,1363760740,131926590
08/07/2015,235271320,309920650,102882160,2638743900,654951170,255416380,230877380,1860008420,2435284910,15283270,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222266850,295722290,417029570,573450810,1311023800,585132870,806100040,57201690,209805270,2414356450,98589100,598071290,1363760740,131926590
09/07/2015,235271320,309920650,102882160,2638743900,654951170,255985340,231742580,1860008420,2435284910,15283270,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222266850,295722290,417029570,573450810,1311023800,585132870,806100040,57201690,209805270,2414356450,98589100,598071290,1363760740,131926590
10/07/2015,235271320,309920650,102882160,2638743900,654951170,255985340,230877380,1860008420,2435284910,15283270,105569410,126279320,314356050,559714840,507937350,186274670,2648885500,265421600,222266850,295722290,417029570,573450810,1311023800,587573060,806100040,57201690,209805270,2414356450,98589100,598071290,1363760740,131926590
