Dates ASML_Holding LVMH Lindle_PLC TOTALENERGIES SANOFI SAP L'OREAL SIEMENS ALLIANZ SCHNEIDER Deutsche_Telekom AIR_LIQUIDE IBERDROLA AIRBUS BNPP BAYER AXA VINCI Prosus Essilor Hermès Anheuser Mercedes Santander RICARD BASF ADYEN SAFRAN ENEL Münchener KERING ING Nordea Deutsche_Borse Danone Intesa Deutsche_Post Infineon Stellantis BBVA AHOLD ENI Volkswagen CRH Nokia Inditex BMW Adidas Flutter VONOVIA EUROSTOXX50
24/10/2022 470.429993 650.000000 293.329987 52.480000 40.490002 90.620003 328.000000 104.120003 167.839996 122.339996 17.879999 118.860001 9.508000 96.690002 44.459999 48.805000 23.750000 84.330002 51.340000 155.300003 1278.500000 46.529999 54.180000 2.660000 178.149994 43.360001 1280.800049 103.419998 4.280000 250.100006 447.000000 9.650000 103.519997 162.199997 48.075001 1.765000 33.230000 23.920000 13.270000 5.070000 27.870001 24.129999 126.500000 34.450001 4.280000 22.650000 75.110001 114.300003 10780.000000 20.350000 3467.570068
25/10/2022 478.489990 633.099976 278.339996 52.990002 40.759998 96.580002 331.450012 108.000000 170.619995 127.160004 18.181999 120.220001 9.620000 101.500000 45.919998 50.500000 24.135000 87.010002 53.919998 159.699997 1325.000000 46.660000 56.470001 2.680000 183.449997 44.570000 1399.800049 107.599998 4.273500 250.100006 469.649994 9.660000 105.480003 163.050003 48.500000 1.807400 34.020000 25.100000 13.320000 5.130000 27.420000 24.420000 130.479996 34.730000 4.340000 23.190001 77.000000 120.320000 11400.000000 21.559999 3477.270020
26/10/2022 475.950012 654.679993 291.709991 52.910000 41.560001 96.230003 330.649994 108.559998 171.800003 127.580002 18.172001 120.320000 9.678000 101.000000 46.395000 49.939999 24.160000 86.910004 53.000000 159.199997 1320.500000 46.660000 57.520000 2.640000 181.850006 45.119999 1368.000000 108.180000 4.262500 250.100006 465.500000 9.830000 106.660004 163.199997 48.599998 1.784000 34.500000 25.125000 13.560000 5.210000 27.375000 24.790001 131.500000 35.490002 4.410000 23.750000 78.260002 118.900002 11390.000000 21.290001 3488.780029
27/10/2022 482.100006 652.469971 294.000000 54.180000 41.820000 97.730003 327.700012 107.300003 171.800003 125.300003 18.184000 120.379997 9.600000 100.559998 45.705002 49.549999 24.480000 86.739998 49.900002 157.000000 1347.000000 50.009998 57.029999 2.610000 175.000000 44.634998 1320.800049 105.660004 4.204500 246.100006 461.000000 9.860000 107.419998 161.750000 48.005001 1.806400 34.185001 24.504999 13.570000 5.190000 27.590000 25.600000 129.220001 35.410000 4.460000 24.000000 77.500000 115.580002 11505.000000 20.549999 3536.919922
28/10/2022 469.859985 652.590027 296.049988 55.299999 42.740002 96.580002 316.450012 106.500000 171.500000 124.699997 18.122000 121.779999 9.520000 100.500000 46.055000 49.529999 24.100000 85.540001 50.330002 157.149994 1311.500000 50.150002 56.410000 2.630000 176.850006 45.005001 1342.000000 106.339996 4.243500 263.200012 457.049988 9.810000 105.620003 156.050003 47.759998 1.840000 34.000000 24.910000 13.400000 5.120000 27.260000 26.330000 129.339996 35.959999 4.400000 23.879999 77.000000 105.500000 11330.000000 21.059999 3586.469971
31/10/2022 479.040009 643.270020 300.679993 54.290001 43.029999 96.480003 313.000000 107.680000 173.880005 127.000000 18.054001 123.080002 9.620000 101.980003 46.674999 50.189999 24.235001 87.000000 45.634998 155.000000 1305.500000 50.000000 57.610001 2.580000 173.000000 46.465000 1346.400024 108.599998 4.284000 264.000000 455.500000 9.800000 105.199997 160.949997 47.834999 1.868400 34.485001 25.500000 13.370000 5.100000 27.555000 26.040001 131.000000 36.160000 4.380000 22.910000 77.989998 102.779999 11500.000000 21.299999 3604.949951
01/11/2022 483.380005 656.559998 304.019989 56.029999 43.240002 97.209999 316.250000 110.260002 177.220001 128.899994 18.364000 129.199997 9.734000 103.160004 47.195000 51.849998 24.975000 89.089996 41.465000 160.199997 1301.500000 51.439999 59.090000 2.650000 176.000000 46.599998 1382.000000 109.459999 4.370500 264.299988 457.950012 10.070000 106.379997 161.899994 48.470001 1.870000 34.849998 25.940001 13.840000 5.230000 27.950001 27.059999 131.440002 36.540001 4.440000 23.469999 78.400002 102.699997 11700.000000 21.309999 3594.600098
02/11/2022 470.049988 624.359985 302.339996 56.099998 43.430000 96.660004 321.399994 111.080002 176.880005 131.380005 18.500000 132.800003 9.950000 104.360001 47.445000 50.910000 24.910000 91.620003 41.834999 164.850006 1355.500000 49.900002 58.720001 2.620000 176.899994 45.849998 1425.400024 110.199997 4.360000 264.299988 472.750000 9.850000 105.519997 162.449997 48.455002 1.862400 35.564999 25.750000 13.640000 5.260000 28.150000 26.980000 131.000000 35.650002 4.400000 23.139999 78.220001 100.540001 11630.000000 22.230000 3622.550049
03/11/2022 440.799988 605.900024 289.989990 54.959999 42.369999 93.309998 319.799988 111.839996 177.619995 129.979996 18.624001 132.559998 10.090000 106.199997 47.235001 51.630001 24.775000 92.010002 42.529999 165.199997 1360.500000 48.820000 58.619999 2.530000 175.899994 45.689999 1446.599976 111.739998 4.470000 266.500000 473.600006 10.270000 105.620003 164.850006 48.320000 1.890000 36.009998 26.010000 12.870000 5.040000 28.049999 26.389999 130.559998 34.470001 4.280000 22.090000 79.110001 100.019997 11205.000000 22.000000 3628.600098
04/11/2022 462.350006 651.130005 306.140015 57.259998 43.439999 95.680000 313.100006 111.160004 179.039993 127.099998 18.756001 130.740005 10.120000 103.000000 46.965000 51.750000 24.635000 91.400002 41.480000 161.250000 1330.500000 51.619999 57.639999 2.630000 174.149994 45.465000 1427.199951 110.360001 4.520000 269.500000 465.049988 10.690000 105.120003 164.199997 48.599998 1.910800 35.700001 24.735001 13.310000 5.250000 28.145000 27.690001 127.500000 36.459999 4.340000 23.260000 78.540001 97.720001 11810.000000 22.540001 3653.419922
07/11/2022 474.829987 656.039978 311.089996 58.130001 43.110001 96.949997 315.100006 111.919998 181.580002 130.320007 19.250000 134.020004 10.235000 109.980003 47.299999 52.860001 24.885000 93.029999 42.639999 162.199997 1329.000000 52.810001 58.830002 2.660000 176.800003 46.105000 1440.000000 112.000000 4.558000 269.000000 465.799988 11.020000 106.500000 165.899994 49.910000 1.940000 35.820000 25.504999 13.750000 5.330000 28.100000 28.480000 129.039993 37.290001 4.380000 23.559999 79.529999 100.320000 11775.000000 22.059999 3596.070068
08/11/2022 498.250000 656.000000 314.700012 57.450001 43.099998 97.870003 321.299988 111.300003 183.919998 129.860001 19.222000 133.300003 10.300000 110.500000 47.945000 53.849998 25.170000 93.529999 48.209999 162.050003 1337.000000 52.590000 58.990002 2.680000 179.449997 45.700001 1479.199951 114.400002 4.542500 269.000000 473.000000 11.100000 105.220001 165.100006 50.490002 1.956800 36.259998 24.900000 13.730000 5.330000 28.330000 28.510000 130.880005 37.020000 4.490000 23.820000 79.980003 100.360001 11560.000000 22.490000 3601.919922
09/11/2022 494.510010 659.000000 315.700012 56.959999 43.439999 97.940002 318.250000 112.760002 184.979996 130.419998 19.490000 132.520004 10.245000 112.419998 48.290001 54.009998 25.500000 94.320000 47.355000 162.000000 1360.000000 52.230000 59.500000 2.610000 179.699997 45.700001 1428.599976 113.900002 4.500000 271.700012 479.450012 10.940000 106.080002 162.199997 50.189999 1.929600 35.919998 25.105000 13.640000 5.300000 28.410000 28.209999 132.500000 36.419998 4.440000 24.610001 80.510002 98.230003 11265.000000 22.840000 3682.459961
10/11/2022 531.500000 671.799988 330.000000 57.200001 44.669998 103.809998 303.899994 109.360001 183.500000 126.320000 19.476000 126.839996 10.140000 111.199997 48.099998 53.150002 25.200001 93.019997 46.619999 157.649994 1323.500000 53.820000 57.599998 2.590000 176.250000 44.610001 1387.000000 111.019997 4.590000 271.000000 468.299988 11.140000 107.459999 161.649994 49.930000 1.987000 34.939999 24.325001 14.200000 5.320000 28.000000 28.400000 129.619995 37.880001 4.560000 25.030001 78.309998 95.989998 11645.000000 21.350000 3704.199951
11/11/2022 560.780029 703.000000 333.170013 59.029999 43.119999 109.040001 309.000000 108.580002 186.000000 128.000000 19.549999 131.080002 10.100000 111.959999 49.849998 53.400002 25.805000 93.879997 49.380001 158.800003 1328.000000 54.549999 57.400002 2.620000 177.100006 44.919998 1300.000000 112.699997 4.681500 273.600006 482.000000 11.470000 105.940002 160.000000 49.459999 2.060000 34.500000 24.620001 14.580000 5.450000 28.190001 29.389999 128.520004 39.830002 4.660000 25.110001 76.889999 96.000000 11770.000000 21.280001 3735.469971
14/11/2022 574.780029 727.250000 333.000000 58.709999 43.369999 109.099998 320.950012 113.099998 187.279999 131.059998 19.516001 132.899994 9.968000 113.760002 50.299999 53.779999 25.900000 95.099998 49.689999 161.800003 1345.000000 55.090000 59.250000 2.650000 181.649994 46.509998 1285.000000 113.260002 4.720500 276.299988 502.500000 11.520000 107.160004 158.250000 49.945000 2.128000 35.500000 25.760000 14.870000 5.500000 28.049999 29.620001 133.020004 39.840000 4.740000 25.250000 79.529999 111.919998 11510.000000 22.450001 3717.689941
15/11/2022 606.750000 741.000000 339.019989 59.720001 44.040001 110.330002 321.799988 114.500000 186.800003 132.619995 19.646000 133.660004 9.952000 113.660004 50.279999 54.230000 26.295000 93.370003 50.180000 164.850006 1338.500000 54.709999 59.889999 2.690000 180.050003 47.599998 1275.400024 113.339996 4.773500 280.100006 503.600006 11.710000 105.540001 161.199997 49.224998 2.160000 35.230000 26.400000 15.120000 5.600000 28.500000 30.000000 137.360001 40.619999 4.810000 25.270000 81.000000 114.000000 11445.000000 22.250000 3873.070068
16/11/2022 583.520020 727.000000 335.839996 60.540001 44.220001 111.180000 325.799988 115.680000 189.479996 135.039993 19.750000 134.759995 10.100000 112.919998 50.570000 51.130001 26.600000 94.370003 48.650002 164.100006 1354.500000 54.939999 60.560001 2.680000 178.000000 48.200001 1301.599976 113.760002 4.820500 282.000000 512.599976 11.670000 105.639999 161.500000 49.189999 2.142000 35.389999 27.950001 14.790000 5.580000 29.459999 29.910000 135.600006 39.730000 4.790000 24.450001 80.790001 116.500000 11375.000000 22.700001 3873.510010
17/11/2022 568.960022 704.950012 329.709991 59.340000 43.209999 110.500000 326.149994 115.000000 189.000000 134.139999 19.389999 133.399994 10.265000 112.900002 50.380001 50.119999 26.389999 94.669998 48.430000 165.300003 1340.500000 54.459999 59.869999 2.590000 178.699997 47.150002 1300.000000 113.500000 5.050000 290.000000 507.299988 11.480000 106.940002 162.250000 49.814999 2.182000 35.500000 27.545000 14.520000 5.460000 28.850000 29.160000 134.460007 38.299999 4.640000 24.420000 80.000000 121.800003 11285.000000 22.510000 3896.290039
18/11/2022 599.619995 723.000000 334.160004 59.709999 44.259998 109.709999 350.799988 121.260002 200.000000 141.339996 19.469999 137.380005 10.565000 113.760002 51.299999 51.230000 26.565001 95.459999 53.599998 173.000000 1550.000000 55.500000 63.799999 2.680000 188.750000 49.189999 1521.000000 112.480003 5.095000 286.299988 558.000000 11.870000 107.860001 164.050003 49.345001 2.170000 38.490002 29.955000 14.910000 5.600000 28.285000 29.139999 140.919998 39.709999 4.800000 25.110001 83.730003 130.000000 11490.000000 24.610001 3911.679932
21/11/2022 581.200012 719.239990 332.640015 58.340000 44.660000 109.470001 349.700012 123.260002 202.000000 142.419998 18.862000 135.860001 10.385000 112.959999 52.080002 50.169998 26.735001 95.000000 55.340000 171.550003 1461.500000 55.139999 65.550003 2.690000 187.699997 50.730000 1600.000000 110.599998 5.104000 289.500000 543.599976 11.650000 107.940002 162.850006 49.764999 2.194000 39.555000 29.420000 14.850000 5.550000 27.420000 27.959999 143.899994 39.340000 4.710000 25.110001 84.760002 136.419998 11310.000000 25.450001 3890.169922
22/11/2022 581.719971 716.049988 336.149994 59.349998 44.860001 108.449997 348.000000 123.019997 202.699997 142.880005 18.896000 137.279999 10.540000 113.220001 52.330002 51.500000 26.820000 94.400002 58.150002 171.000000 1457.000000 55.700001 65.529999 2.800000 188.000000 51.400002 1557.400024 109.779999 5.143000 290.200012 544.700012 11.810000 108.339996 161.949997 50.250000 2.181000 39.645000 31.570000 15.020000 5.610000 27.620001 28.570000 144.000000 39.110001 4.730000 25.170000 85.269997 132.479996 11535.000000 25.219999 3889.560059
23/11/2022 595.179993 717.400024 340.739990 59.549999 44.849998 109.059998 344.350006 122.120003 200.399994 140.660004 18.959999 137.419998 10.385000 114.800003 52.400002 53.400002 26.600000 95.900002 58.160000 171.500000 1455.000000 55.939999 64.419998 2.840000 184.600006 50.169998 1565.000000 111.900002 5.130000 287.000000 545.599976 11.850000 107.940002 165.199997 49.965000 2.199000 39.139999 32.560001 14.980000 5.700000 27.615000 29.070000 142.960007 39.730000 4.790000 26.059999 84.940002 131.699997 11760.000000 24.799999 3915.659912
25/11/2022 596.929993 730.000000 343.260010 60.500000 45.160000 109.820000 346.649994 124.879997 203.000000 140.399994 19.084000 136.839996 10.460000 114.540001 52.369999 52.770000 26.825001 95.690002 59.500000 171.850006 1444.000000 56.400002 61.610001 2.880000 185.800003 49.685001 1522.000000 112.699997 5.030000 293.299988 540.200012 11.980000 107.820000 170.250000 50.500000 2.185000 38.560001 32.000000 15.070000 5.780000 27.820000 29.480000 138.119995 40.480000 4.810000 25.889999 83.000000 130.000000 11815.000000 24.480000 3903.800049
28/11/2022 593.780029 730.200012 344.709991 59.590000 45.680000 109.620003 347.149994 129.979996 202.949997 140.639999 19.044001 135.580002 10.600000 114.019997 52.830002 52.790001 26.885000 95.330002 58.700001 170.649994 1460.000000 58.849998 60.820000 2.910000 184.850006 49.365002 1480.000000 113.599998 5.144000 293.299988 544.200012 12.010000 110.080002 169.899994 50.259998 2.190500 38.509998 32.115002 15.120000 5.770000 27.559999 29.070000 140.059998 40.320000 4.790000 26.000000 82.769997 130.039993 11890.000000 24.000000 3938.570068
29/11/2022 584.090027 731.000000 334.760010 60.660000 45.759998 107.339996 346.200012 131.619995 203.350006 141.199997 19.299999 136.059998 10.575000 114.000000 53.009998 53.480000 26.975000 95.440002 58.560001 172.449997 1461.000000 58.430000 61.680000 2.890000 184.600006 49.500000 1505.400024 114.139999 5.165000 294.200012 546.500000 11.990000 109.839996 170.050003 49.935001 2.146000 38.490002 31.995001 15.090000 5.770000 27.690001 29.330000 141.020004 39.830002 4.700000 25.879999 83.910004 128.199997 11915.000000 24.240000 3948.780029
30/11/2022 585.299988 754.900024 332.119995 62.520000 44.560001 107.919998 346.299988 129.279999 204.050003 140.539993 19.521999 135.820007 10.650000 114.540001 52.580002 54.290001 27.000000 96.559998 56.770000 173.600006 1475.000000 58.450001 61.799999 2.910000 187.399994 48.625000 1501.000000 115.500000 5.052000 295.799988 549.500000 12.070000 109.000000 171.350006 50.660000 2.162000 37.900002 31.245001 15.390000 5.790000 27.855000 29.400000 139.000000 40.270000 4.760000 26.030001 83.440002 123.959999 12000.000000 23.570000 3962.260010
01/12/2022 611.710022 754.000000 337.290009 62.630001 45.900002 111.589996 345.299988 130.779999 205.300003 140.860001 19.643999 137.160004 10.765000 114.339996 52.599998 54.959999 27.320000 96.620003 57.000000 174.250000 1476.000000 59.910000 62.349998 2.990000 188.750000 49.540001 1492.599976 115.879997 5.090000 297.100006 554.000000 12.090000 108.360001 172.500000 50.799999 2.152500 38.349998 31.750000 15.730000 5.900000 27.940001 29.690001 140.199997 40.580002 5.000000 26.500000 84.339996 123.300003 12150.000000 23.500000 3952.709961
02/12/2022 600.299988 747.080017 334.339996 60.639999 45.189999 111.160004 350.000000 130.539993 205.050003 142.500000 19.586000 139.979996 10.810000 113.599998 53.090000 54.500000 27.209999 96.589996 57.680000 174.600006 1479.000000 59.900002 62.049999 2.920000 190.250000 49.480000 1489.400024 116.080002 5.141000 297.399994 541.000000 11.940000 110.400002 174.350006 50.669998 2.158500 38.134998 31.740000 15.380000 5.820000 27.910000 29.139999 137.779999 40.439999 5.000000 26.570000 84.300003 124.300003 12175.000000 23.389999 3941.550049
05/12/2022 605.099976 753.369995 335.170013 61.410000 44.910000 110.760002 351.000000 130.839996 205.600006 142.520004 19.764000 141.660004 10.790000 113.580002 53.650002 55.650002 27.360001 96.690002 57.500000 173.850006 1487.000000 59.480000 62.599998 2.950000 186.850006 49.910000 1501.000000 115.919998 5.121000 297.299988 546.500000 12.000000 109.680000 173.399994 50.599998 2.149000 38.369999 31.840000 15.440000 5.850000 28.004999 29.510000 137.279999 40.320000 4.990000 26.430000 84.519997 126.400002 12005.000000 24.430000 3945.709961
06/12/2022 603.500000 749.039978 334.920013 60.619999 45.110001 109.489998 349.149994 131.460007 204.600006 141.960007 19.747999 140.899994 10.820000 110.400002 53.500000 55.480000 27.049999 96.889999 57.880001 175.000000 1474.000000 59.340000 61.700001 2.950000 186.850006 49.334999 1481.800049 116.480003 5.095000 299.000000 538.200012 11.920000 109.400002 173.250000 50.490002 2.127000 38.070000 31.340000 15.330000 5.800000 28.105000 28.820000 135.800003 39.860001 4.930000 26.160000 83.269997 123.379997 11950.000000 24.350000 3970.679932
07/12/2022 592.210022 749.650024 332.070007 59.740002 47.480000 107.489998 354.750000 131.899994 204.000000 140.800003 19.694000 140.580002 10.780000 108.099998 53.029999 55.799999 27.100000 96.919998 61.189999 176.899994 1512.000000 59.669998 61.779999 2.920000 187.850006 49.040001 1479.599976 115.480003 5.125000 302.899994 555.000000 11.820000 109.699997 173.750000 50.150002 2.146000 38.000000 30.840000 15.200000 5.780000 28.030001 28.350000 135.860001 39.650002 4.830000 26.370001 83.830002 123.000000 11930.000000 24.200001 3974.159912
08/12/2022 591.880005 750.000000 331.290009 60.430000 46.860001 107.160004 349.000000 133.500000 206.449997 139.779999 19.504000 139.839996 10.725000 110.000000 53.799999 56.040001 27.500000 97.260002 61.200001 177.300003 1493.500000 59.459999 62.730000 2.920000 187.750000 49.450001 1465.000000 117.500000 5.170000 301.600006 555.700012 11.770000 110.099998 172.899994 50.500000 2.134500 38.049999 30.945000 15.050000 5.800000 27.934999 28.719999 138.600006 39.220001 4.790000 26.150000 85.000000 122.000000 11905.000000 24.010000 3973.449951
09/12/2022 602.989990 762.099976 334.720001 59.020000 46.700001 107.470001 359.750000 133.300003 204.699997 141.860001 19.518000 139.479996 10.800000 110.000000 53.810001 55.250000 27.160000 97.059998 62.430000 179.100006 1552.000000 59.639999 65.220001 2.890000 189.649994 49.035000 1515.000000 118.199997 5.248000 302.000000 573.000000 11.850000 109.519997 176.000000 50.330002 2.094000 38.380001 32.875000 14.410000 5.760000 27.900000 28.340000 141.220001 39.830002 4.930000 25.799999 86.620003 124.639999 11975.000000 24.209999 3953.500000
12/12/2022 596.869995 757.809998 336.019989 59.189999 46.750000 107.220001 358.100006 133.259995 203.100006 139.779999 19.642000 139.059998 10.950000 110.239998 52.139999 55.070000 27.139999 98.300003 61.939999 178.000000 1528.000000 59.730000 63.430000 2.900000 189.050003 47.799999 1490.599976 116.480003 5.273000 304.200012 563.000000 11.900000 107.519997 177.750000 50.880001 2.096000 37.805000 32.105000 14.510000 5.760000 28.160000 28.400000 138.380005 39.830002 4.880000 25.590000 84.889999 123.199997 11905.000000 23.320000 3929.709961
13/12/2022 642.979980 783.140015 346.049988 61.950001 47.470001 112.220001 360.200012 134.660004 202.000000 140.300003 19.548000 140.500000 10.810000 111.120003 52.669998 54.119999 27.305000 98.500000 64.690002 180.000000 1525.000000 61.439999 64.449997 2.980000 190.600006 48.759998 1478.000000 117.400002 5.291000 305.100006 559.500000 12.260000 107.379997 178.600006 50.939999 2.073500 38.695000 32.095001 14.980000 5.920000 28.055000 29.610001 140.000000 41.049999 5.100000 26.629999 85.309998 123.959999 12025.000000 23.910000 3926.169922
14/12/2022 622.500000 771.989990 343.049988 61.720001 47.639999 109.879997 356.850006 134.839996 202.949997 139.500000 19.540001 140.080002 10.885000 109.720001 52.250000 53.080002 27.379999 97.750000 63.509998 177.100006 1501.500000 60.840000 64.580002 2.940000 187.300003 47.750000 1435.000000 115.900002 5.214000 305.100006 544.900024 12.090000 108.540001 174.899994 50.419998 2.061000 38.375000 31.885000 14.760000 5.840000 27.950001 29.170000 140.880005 40.860001 4.960000 27.110001 85.650002 121.559998 12045.000000 23.400000 3926.590088
15/12/2022 603.000000 745.690002 336.399994 60.889999 47.560001 107.889999 355.750000 132.500000 203.550003 137.500000 19.426001 138.100006 10.880000 108.839996 52.349998 52.849998 27.445000 97.910004 61.900002 177.100006 1512.500000 59.970001 63.500000 2.860000 187.199997 47.599998 1395.000000 115.680000 5.234000 307.799988 535.599976 11.870000 107.699997 173.350006 50.790001 2.072500 38.445000 31.000000 14.540000 5.730000 28.344999 28.709999 139.179993 40.119999 4.930000 26.580000 84.900002 118.000000 11960.000000 23.280001 3931.590088
16/12/2022 577.260010 737.450012 327.559998 59.080002 46.520000 104.709999 357.899994 132.699997 203.800003 137.240005 19.372000 138.240005 10.965000 108.160004 52.259998 52.990002 27.299999 97.989998 64.000000 178.850006 1512.000000 59.150002 63.200001 2.860000 187.949997 47.139999 1392.000000 116.339996 5.221000 306.299988 523.400024 11.950000 108.099998 173.300003 50.570000 2.069000 38.220001 30.809999 14.300000 5.680000 28.295000 27.500000 136.100006 38.849998 4.650000 25.790001 82.949997 117.599998 11615.000000 23.340000 3926.360107
19/12/2022 574.049988 724.150024 329.000000 60.389999 46.980000 105.370003 356.850006 132.279999 204.300003 137.059998 19.162001 135.500000 10.955000 110.959999 52.299999 52.820000 27.180000 98.419998 65.019997 178.699997 1530.000000 59.650002 63.470001 2.830000 187.300003 47.270000 1418.599976 117.220001 5.216000 305.200012 527.000000 11.920000 108.139999 172.800003 50.029999 2.065500 38.080002 31.750000 14.270000 5.680000 28.410000 27.879999 137.000000 39.520000 4.650000 26.290001 83.320000 118.379997 11585.000000 23.440001 3980.709961
20/12/2022 562.239990 713.440002 328.029999 60.529999 47.009998 103.910004 347.500000 132.759995 204.100006 137.440002 19.285999 136.360001 10.980000 111.300003 52.790001 52.520000 27.299999 97.849998 64.279999 179.000000 1519.500000 59.610001 64.500000 2.930000 185.550003 47.400002 1399.599976 116.279999 5.193000 310.200012 519.900024 12.070000 107.099998 170.100006 50.099998 2.071000 38.080002 30.905001 14.060000 5.850000 28.559999 27.770000 137.199997 39.419998 4.580000 26.240000 84.309998 117.699997 11265.000000 23.100000 3950.020020
21/12/2022 569.059998 715.700012 326.059998 62.509998 48.259998 104.809998 351.100006 134.240005 203.949997 137.779999 19.181999 136.639999 10.985000 112.500000 53.029999 52.389999 27.205000 95.930000 64.669998 182.000000 1542.000000 59.849998 64.169998 2.980000 184.649994 47.000000 1454.599976 117.680000 5.242000 306.000000 522.099976 12.260000 107.900002 168.699997 49.404999 2.100000 38.195000 31.400000 14.250000 5.980000 28.240000 28.590000 136.240005 39.750000 4.600000 26.549999 84.760002 117.339996 11430.000000 22.870001 3831.000000
22/12/2022 571.049988 719.359985 326.329987 63.060001 48.180000 104.180000 353.700012 134.779999 205.199997 140.339996 19.190001 138.119995 10.985000 112.980003 53.770000 52.290001 27.405001 97.000000 66.680000 183.399994 1559.000000 60.389999 64.269997 2.970000 188.000000 47.450001 1488.000000 117.940002 5.250000 308.000000 523.000000 12.340000 107.500000 168.050003 49.730000 2.074500 38.860001 32.380001 14.070000 5.990000 27.985001 28.700001 137.160004 39.689999 4.600000 26.590000 83.800003 122.800003 11675.000000 23.950001 3808.530029
23/12/2022 546.869995 718.900024 326.179993 62.529999 48.070000 103.220001 353.000000 132.380005 203.000000 138.320007 19.180000 137.179993 11.040000 112.040001 53.279999 51.919998 26.915001 94.809998 65.160004 182.600006 1552.500000 60.029999 64.199997 2.950000 190.000000 46.900002 1470.400024 117.440002 5.020000 298.000000 511.100006 12.180000 110.000000 167.449997 49.505001 1.998000 38.000000 31.584999 13.960000 5.920000 27.745001 28.469999 136.440002 39.619999 4.600000 26.770000 83.309998 122.000000 11455.000000 24.139999 3790.580078
27/12/2022 546.049988 710.000000 330.660004 63.470001 48.320000 103.330002 337.950012 127.879997 199.000000 132.080002 18.900000 134.000000 10.865000 110.699997 51.509998 50.310001 26.195000 93.309998 64.000000 174.050003 1492.500000 60.389999 62.220001 2.950000 184.050003 45.814999 1361.000000 116.040001 5.064000 299.000000 492.000000 12.270000 110.239998 166.000000 48.645000 2.055000 35.830002 30.115000 13.980000 5.990000 27.475000 28.870001 133.759995 39.810001 4.620000 26.879999 82.790001 117.959999 11615.000000 23.400000 3810.870117
28/12/2022 536.700012 717.099976 328.839996 64.000000 48.049999 102.870003 336.649994 126.720001 198.360001 131.520004 18.851999 133.520004 10.710000 110.239998 52.529999 48.639999 26.075001 92.730003 64.449997 171.100006 1487.000000 60.540001 62.099998 2.960000 183.600006 46.000000 1375.000000 116.000000 4.970000 302.700012 489.750000 12.280000 111.760002 165.449997 49.125000 2.018000 36.000000 29.674999 14.040000 6.010000 27.200001 29.150000 121.099998 40.029999 4.600000 26.799999 82.970001 122.900002 11375.000000 21.500000 3870.979980
29/12/2022 541.200012 731.750000 329.380005 62.480000 48.349998 103.389999 333.200012 126.599998 198.559998 130.000000 18.724001 132.539993 10.720000 110.019997 52.090000 48.755001 26.165001 92.580002 62.580002 170.149994 1466.500000 60.500000 62.189999 2.960000 180.649994 45.224998 1315.000000 115.320000 5.070000 302.100006 474.250000 12.200000 113.000000 163.750000 49.410000 2.087500 34.294998 29.150000 14.140000 6.050000 27.025000 28.920000 121.500000 39.910000 4.610000 26.840000 83.139999 119.540001 11415.000000 21.120001 3823.699951
