Date,BAC,C,GS,JPM,MS
2014-11-05,13.790461540222168,40.23408508300781,152.96652221679688,45.42685317993164,25.889305114746094
2014-11-06,13.80636978149414,40.21173858642578,153.90122985839844,45.48626708984375,26.19345474243164
2014-11-07,13.80636978149414,40.032997131347656,153.66754150390625,45.66456985473633,26.453083038330078
2014-11-10,13.814324378967285,40.137245178222656,154.54586791992188,46.006282806396484,26.61627769470215
2014-11-11,13.774558067321777,40.07768630981445,154.61032104492188,45.59027862548828,26.54951286315918
2014-11-12,13.750701904296875,39.787200927734375,153.24053955078125,44.98854446411133,26.683040618896484
2014-11-13,13.695027351379395,39.80208969116211,153.28883361816406,44.743408203125,26.586612701416016
2014-11-14,13.631403923034668,39.75741195678711,153.07936096191406,44.78055191040039,26.475337982177734
2014-11-17,13.591643333435059,39.8989143371582,153.0390625,44.85483169555664,26.408571243286133
2014-11-18,13.631403923034668,40.07768630981445,152.80538940429688,44.96625900268555,26.312135696411133
2014-11-19,13.567781448364258,39.96596145629883,152.44281005859375,45.01826477050781,26.319555282592773
2014-11-20,13.52006721496582,39.861690521240234,152.89402770996094,44.66168212890625,26.252782821655273
2014-11-21,13.61550235748291,39.96596145629883,152.76510620117188,44.906837463378906,26.35664176940918
